id,artist,title,album,year,duration_s,format,path
qwhKCl3tiQnB0FpHPMLmbQ,Mobb Deep,"Shook Ones, Pt. II",Hip Hop 100 Hits,2013,325,mp3,"Mobb Deep/Hip Hop 100 Hits/Shook Ones, Pt. II.mp3"
3j9VCDy0CQwiF8h3AV3tBr,Mobb Deep,"Shook Ones, Pt. II (Instrumental)","Shook Ones, Pt. II (Instrumental)",2020,276,mp3,"Mobb Deep/Shook Ones, Pt. II (Instrumental)/01-01 - Shook Ones, Pt. II (Instrumental).mp3"
WF6zfyrpJnNPPW4Xnz0FxP,Moby,Porcelain,Play & Play: The B Sides (Reissue),2000,241,mp3,Moby/Play & Play: The B Sides (Reissue)/01-03 - Porcelain.mp3
OrYJPg5YjyGa7Ily1jo5tr,Moby,Reprise - Remixes - Extreme Ways,Moby,2022,202,flac,Moby/Moby/01-13 - Reprise - Remixes - Extreme Ways.flac
AQ2c0idADZMNGFTFQUWIA6,Mochas,I'll Follow,Mochas,,153,mp3,Mochas/Mochas/I'll Follow.mp3
13q0oILBJfZo3V0TBWn90p,Modbit,Rush,Modbit,,395,mp3,Modbit/Modbit/Rush.mp3
gdlXrIM9Z6EHlBrhIbX4dU,Modern Talking,Brother Louie,Modern Talking,,221,mp3,Modern Talking/Modern Talking/Brother Louie.mp3
iS9vhTFyqpsNguyJBXk7Fv,Modern Talking,Do You Wanna,Modern Talking,,261,mp3,Modern Talking/Modern Talking/Do You Wanna.mp3
yajpQWo5IJFqTIAYA7zBiH,Modern Talking,Geronimo's Cadillac,Modern Talking,,197,mp3,Modern Talking/Modern Talking/Geronimo's Cadillac.mp3
4ZYI15K2d5ai7QWtGfCM8a,Modern Talking,"You're My Heart, You're My Soul",Modern Talking,,199,mp3,"Modern Talking/Modern Talking/You're My Heart, You're My Soul.mp3"
YD1c9k3ZYTapdBytpYHBYb,Modjo,Lady,Modjo,,224,mp3,Modjo/Modjo/Lady.mp3
Yxlh9b0GyH2YefwjjG1lGO,"MOGUAI, Kai Tracid",DT64,"MOGUAI, Kai Tracid",,417,mp3,"MOGUAI, Kai Tracid/MOGUAI, Kai Tracid/DT64.mp3"
JxR5cGarWrvaAjbyyVzEGq,Molchat Doma,Судно (борис рижий),Molchat Doma,,141,mp3,Molchat Doma/Molchat Doma/Судно (борис рижий).mp3
fyK9NR6RP105zzgIRsZNDY,MONTAGEM,Amedrontadora,MONTAGEM,,132,mp3,MONTAGEM/MONTAGEM/Amedrontadora.mp3
HEPLbcCnDyxafVyNzSbE1P,Montell Jordan,This Is How We Do It,Montell Jordan,,236,mp3,Montell Jordan/Montell Jordan/This Is How We Do It.mp3
XlYCyytWGQoxnU9a8TWkaU,Moog,Tunnel Run,Moog,,254,mp3,Moog/Moog/Tunnel Run.mp3
lPj8mr3x2bS7QgQggW9Ihh,MOONDEITY X INTERWORLD,ONE CHANCE,MOONDEITY X INTERWORLD,,132,mp3,MOONDEITY X INTERWORLD/MOONDEITY X INTERWORLD/ONE CHANCE.mp3
62F1ZMcMB9Z3C1NAcPi0zl,MORGENSHTERN,Cristal & МОЁТ,MORGENSHTERN,,137,mp3,MORGENSHTERN/MORGENSHTERN/Cristal & МОЁТ.mp3
yMiUzdsUgDKxONW5Kq8DnV,"MORGENSHTERN, Витя АК",PATATATATA,"MORGENSHTERN, Витя АК",,118,mp3,"MORGENSHTERN, Витя АК/MORGENSHTERN, Витя АК/PATATATATA.mp3"
kmJ62b4xR9zf5x8vwONsyC,"MORGENSHTERN, Элджей",Cadillac,"MORGENSHTERN, Элджей",,177,mp3,"MORGENSHTERN, Элджей/MORGENSHTERN, Элджей/Cadillac.mp3"
6SwQdERlMOGOrJ89g0BSDQ,Mosh1 Mosh1,Hentai Phonk,Mosh1 Mosh1,,98,mp3,Mosh1 Mosh1/Mosh1 Mosh1/Hentai Phonk.mp3
mjdePjKTMM4wYvTTKsTfrq,Motley Crue,Anarchy In The U.K.,Motley Crue,,194,mp3,Motley Crue/Motley Crue/Anarchy In The U.K..mp3
VeoNV4WbAJHsk9iCRSJuVQ,Mozey,Lady Killaz,Mozey,,275,mp3,Mozey/Mozey/Lady Killaz.mp3
wLGFtbEinByRWpJAL4d5NW,"Mr. Javy The Flow feat. Yomo, Voltio",We No Speak Panamericano (Extended Remix),"Mr. Javy The Flow feat. Yomo, Voltio",,130,mp3,"Mr. Javy The Flow/Mr. Javy The Flow feat. Yomo, Voltio/We No Speak Panamericano (Extended Remix).mp3"
uyeEk3AxFFwBvgGTwB47uE,Mr. President,Coco Jamboo,Mr. President,,219,mp3,Mr. President/Mr. President/Coco Jamboo.mp3
bkeN6td5yGVCvlo2FvFloF,Mr.Kitty,After Dark,Mr.Kitty,,257,mp3,Mr.Kitty/Mr.Kitty/After Dark.mp3
SU2lQXtJuPsFGabJQ4vzzA,Mr.Kitty,After Dark (slowed + reverb),Mr.Kitty,,312,mp3,Mr.Kitty/Mr.Kitty/After Dark (slowed + reverb).mp3
64OP9yhCNZigG3VwtCuOpr,MrJay,Come Back,MrJay,,162,mp3,MrJay/MrJay/Come Back.mp3
WGBQnYbbWwejKsMoX5v4Cs,MrJay,Feel The Bass,Feel The Bass,2024,138,mp3,MrJay/Feel The Bass/01-01 - Feel The Bass.mp3
OSQ9P3C0g4LFBSWGfgTjYE,MTG maldição,eternal 3000,MTG maldição,,222,mp3,MTG maldição/MTG maldição/eternal 3000.mp3
t7zZA8jq0TuDar2MdoY04P,Muse,Supermassive Black Hole,Muse,2006,208,flac,Various Artists/Muse/968 - Supermassive Black Hole.flac
qiehlmlDX9CUED9MpdDXZK,Muslim Magomaev,Лучший город Земли,Muslim Magomaev,,155,mp3,Muslim Magomaev/Muslim Magomaev/Лучший город Земли.mp3
xnoPgsULwdx86yWeKsgqpT,MUTI,Дал Дал Ушёл,MUTI,,135,mp3,MUTI/MUTI/Дал Дал Ушёл.mp3
E8R1yZvZ3Q4xdxMn9EFCuL,MXRGX,Underground,MXRGX,,123,mp3,MXRGX/MXRGX/Underground.mp3
2nMpNRGaGLSiolcxsnIJRM,Mylene Farmer,Desenchantee,Mylene Farmer,,322,mp3,Mylene Farmer/Mylene Farmer/Desenchantee.mp3
iTYVfRC5dgynSCj6D4FRZz,Mötley Crüe,Kickstart My Heart,Mötley Crüe,,281,mp3,Mötley Crüe/Mötley Crüe/Kickstart My Heart.mp3
fC0R3ENrg2F6RPaHqx3zZF,N.W.A.,Fuck Tha Police,N.W.A.,,315,mp3,N.W.A./N.W.A./Fuck Tha Police.mp3
S8Pnr3P0UPD17vQAJOcNPV,Nanae Yoshimura,Godan-Ginuta,Nanae Yoshimura,,653,mp3,Nanae Yoshimura/Nanae Yoshimura/52 - Godan-Ginuta.mp3
vFRbSgrsE6hZWyw3lC6jo3,Naoki Kenji,Spaceship Earth (Remix),Naoki Kenji,,366,mp3,Naoki Kenji/Naoki Kenji/Spaceship Earth (Remix).mp3
